readTime,hpwhW_99240,hpwhW_99162,hpwhW_99155,hpwhW_99150,hpwhW_99149,hpwhW_99148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 11:43:00,0,5.845005,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 11:44:00,0,5.886243,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 11:45:00,0,5.839217,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 11:46:00,0,5.888212,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 11:47:00,0,5.878688,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 11:48:00,0,5.864717,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 11:49:00,0,5.693944,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 11:50:00,0,5.769044,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 11:51:00,0,5.738807,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 11:52:00,0,5.772953,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 11:53:00,0,5.728233,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 11:54:00,0,5.550358,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 11:55:00,0,5.687407,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 11:56:00,0,5.721447,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 11:57:00,0,5.65923,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 11:58:00,0,5.859206,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 11:59:00,0,5.897555,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:00:00,0,5.849202,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:01:00,0,5.881154,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:02:00,0,5.88425,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:03:00,0,5.915282,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:04:00,0,5.921482,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:05:00,0,5.913717,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:06:00,0,5.852127,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:07:00,0,5.861184,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:08:00,0,5.856536,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:09:00,0,5.882256,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:10:00,0,5.90555,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:11:00,0,5.852345,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:12:00,0,5.901762,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:13:00,0,5.83417,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:14:00,0,5.914423,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:15:00,0,5.899554,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:16:00,0,5.838743,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:17:00,0,5.813636,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:18:00,0,5.722406,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:19:00,0,5.855455,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:20:00,0,5.775077,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:21:00,0,5.79615,0,0,11.65077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:22:00,0,5.841214,0,0,511.2598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:23:00,0,5.846328,0,0,517.4047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:24:00,0,5.626682,0,0,511.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:25:00,0,5.688448,0,0,514.2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:26:00,0,5.645824,0,0,516.1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:27:00,0,5.69832,0,0,516.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:28:00,0,5.666668,0,0,517.1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:29:00,0,5.697381,0,0,11.77298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:30:00,0,5.701122,0,0,11.76022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:31:00,0,5.683064,0,0,11.73024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:32:00,0,5.743179,0,0,11.62131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:33:00,0,5.634652,0,0,11.67999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:34:00,0,5.679348,0,0,11.61677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:35:00,0,5.655829,0,0,11.67664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:36:00,0,5.632659,0,0,11.68623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:37:00,0,5.671798,0,0,11.63178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:38:00,0,5.700484,0,0,11.65677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:39:00,0,5.678216,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:40:00,0,5.656084,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:41:00,0,5.650694,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:42:00,0,5.564957,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:43:00,0,5.65867,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:44:00,0,5.658286,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:45:00,0,5.690794,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:46:00,0,5.67423,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:47:00,0,5.734299,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:48:00,0,5.696575,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:49:00,0,5.733134,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:50:00,0,5.666866,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:51:00,0,5.705471,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:52:00,0,5.652028,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:53:00,0,5.654088,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:54:00,0,5.64063,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:55:00,0,5.656022,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:56:00,0,5.638977,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:57:00,0,5.657773,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:58:00,0,5.749717,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 12:59:00,0,5.618712,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:00:00,0,5.697131,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:01:00,0,5.694426,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:02:00,0,5.707468,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:03:00,0,5.638637,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:04:00,0,5.668058,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:05:00,0,5.557306,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:06:00,0,5.63323,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:07:00,0,5.643519,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:08:00,0,5.649239,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:09:00,0,5.664962,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:10:00,0,5.632713,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:11:00,0,5.681809,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:12:00,0,5.70404,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:13:00,0,5.565195,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:14:00,0,5.64441,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:15:00,0,5.62469,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:16:00,0,5.699126,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:17:00,0,5.601347,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:18:00,0,5.634423,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:19:00,0,5.645248,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:20:00,0,5.629848,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:21:00,0,5.689804,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:22:00,0,5.694426,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:23:00,0,5.634962,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:24:00,0,5.690331,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:25:00,0,5.700763,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:26:00,0,5.641256,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:27:00,0,5.664949,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:28:00,0,5.680345,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:29:00,0,5.554492,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:30:00,0,5.696574,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:31:00,0,5.680209,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:32:00,0,5.659216,0,0,11.79537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:33:00,0,5.667117,0,0,11.58145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:34:00,0,5.645236,0,0,492.3728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:35:00,0,5.693637,0,0,495.4903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:36:00,0,5.730878,0,0,483.8391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:37:00,0,5.685688,0,0,496.6569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:38:00,0,5.68107,0,0,495.4359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:39:00,0,5.73256,0,0,492.2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:40:00,0,5.700572,0,0,497.6355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:41:00,0,5.644932,0,0,494.1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:42:00,0,5.703381,0,0,501.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:43:00,0,5.671817,0,0,503.6488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:44:00,0,5.705792,0,0,505.0318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:45:00,0,5.644376,0,0,506.1697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:46:00,0,5.637541,0,0,507.7737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:47:00,0,5.67541,0,0,506.1671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:48:00,0,5.641256,0,0,508.0648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:49:00,0,5.827235,0,0,506.8254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:50:00,0,5.858262,0,0,507.9767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:51:00,0,5.917928,0,0,510.1765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:52:00,0,5.848358,0,0,508.6347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:53:00,0,5.792526,0,0,510.9101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:54:00,0,5.88758,0,0,510.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:55:00,0,5.907098,0,0,510.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:56:00,0,5.842966,7.890924,0,513.0201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:57:00,0,5.861442,11.82533,0,511.4718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:58:00,0,5.872053,423.6162,0,512.2413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 13:59:00,0,5.869172,424.1247,0,515.2367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:00:00,0,5.815253,423.1687,0,513.8515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:01:00,0,5.898207,431.4212,0,514.0472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:02:00,0,5.818967,430.5707,0,516.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:03:00,0,5.735039,430.5463,0,15.1329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:04:00,0,5.832864,432.3846,0,15.24932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:05:00,0,5.880561,430.6443,0,15.13022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:06:00,0,5.807113,432.3085,0,15.27824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:07:00,0,5.922247,437.1301,0,15.17353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:08:00,0,5.829438,437.0318,0,15.23087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:09:00,0,5.845881,438.2635,0,15.15397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:10:00,0,5.863682,440.6707,0,15.29426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:11:00,0,5.840292,439.6302,0,15.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:12:00,0,5.838341,439.0037,0,15.0462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:13:00,0,5.823328,439.5647,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:14:00,0,6.016559,440.615,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:15:00,0,6.065923,440.0608,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:16:00,0,6.000486,439.6624,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:17:00,0,5.884077,440.5067,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:18:00,0,6.033355,441.795,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:19:00,0,6.054331,441.4695,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:20:00,0,6.031362,442.0098,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:21:00,0,6.042154,443.1783,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:22:00,0,5.982224,441.8509,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:23:00,0,6.098232,442.6598,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:24:00,0,6.065327,442.4106,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:25:00,0,6.055335,443.0781,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:26:00,0,6.107295,444.227,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:27:00,0,6.039331,443.4331,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:28:00,0,6.105461,444.0963,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:29:00,0,6.006021,444.3903,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:30:00,0,6.03117,444.7805,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:31:00,0,5.962977,445.9845,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:32:00,0,6.038321,448.0738,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:33:00,0,6.024398,446.844,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:34:00,0,6.009705,449.0887,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:35:00,0,6.037952,450.1076,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:36:00,0,6.018412,449.7268,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:37:00,0,6.015094,449.5567,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:38:00,0,6.042561,450.3505,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:39:00,0,5.988253,450.8749,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:40:00,0,5.954216,450.1123,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:41:00,0,5.868994,451.6791,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:42:00,0,5.994985,452.5513,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:43:00,0,6.0136,451.9798,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:44:00,0,5.967772,452.0175,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:45:00,0,6.001792,453.0343,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:46:00,0,5.928591,452.9987,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:47:00,0,6.007891,453.7458,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:48:00,0,5.973527,453.9803,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:49:00,0,6.019927,454.141,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:50:00,0,6.013909,454.596,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:51:00,0,5.976644,454.6905,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:52:00,0,6.016599,454.8314,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:53:00,0,6.020567,455.6776,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:54:00,0,5.758628,456.2087,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:55:00,0,5.817224,455.6294,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:56:00,0,5.796515,455.5154,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:57:00,0,5.882444,456.406,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:58:00,0,5.968796,456.4908,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 14:59:00,0,5.939923,457.2012,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:00:00,0,5.793286,458.4973,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:01:00,0,5.843272,456.2276,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:02:00,0,5.808705,456.5501,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:03:00,0,5.789525,451.3459,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:04:00,0,5.75162,446.3947,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:05:00,0,5.824807,444.0914,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:06:00,0,5.92485,438.5215,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:07:00,0,5.890007,434.5217,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:08:00,0,5.91571,435.5751,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:09:00,0,5.868888,435.0459,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:10:00,0,720.2659,435.4182,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:11:00,0,772.4833,438.7148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:12:00,0,839.6906,438.0826,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:13:00,0,1002.142,437.1724,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:14:00,0,989.7642,440.0628,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:15:00,0,1004.303,439.1913,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:16:00,0,1011.012,439.5266,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:17:00,0,1029.816,441.0971,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:18:00,0,1065.653,441.1009,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:19:00,0,1101.499,442.6522,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:20:00,0,1120.281,442.8976,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:21:00,0,1133.589,444.9821,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:22:00,0,1148.987,454.3917,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:23:00,0,1152.939,461.6178,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:24:00,0,1160.793,467.1373,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:25:00,0,1158.001,471.7579,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:26:00,0,3863.325,473.6506,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:27:00,0,3858.256,476.7465,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:28:00,0,3862.231,477.6379,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:29:00,0,1121.031,478.5584,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:30:00,0,1151.105,477.6404,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:31:00,0,1165.617,477.7259,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:32:00,0,1166.671,479.4827,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:33:00,0,1165.496,479.1399,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:34:00,0,3829.771,483.9172,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:35:00,0,3807.592,483.1462,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:36:00,0,3813.002,486.8423,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21oct2011 15:37:00,0,1139.143,483.6409,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
